app,sched,plat_size,sched_time,wildmetric
lb_test,PackDropMigCost,336,0.072439,Mesh2D
lb_test,PackDropMigCost,336,0.291700,Mesh2D
lb_test,PackDropMigCost,336,0.071289,Mesh2D
lb_test,PackDropMigCost,336,0.071025,Mesh2D
lb_test,PackDropMigCost,336,0.289329,Mesh2D
lb_test,PackDropMigCost,336,0.084472,Mesh2D
lb_test,PackDropMigCost,336,0.078360,Mesh2D
lb_test,PackDropMigCost,336,0.287609,Mesh2D
lb_test,PackDropMigCost,336,0.086115,Mesh2D
lb_test,PackDropMigCost,336,0.080317,Mesh2D
lb_test,PackDropMigCost,336,0.289951,Mesh2D
lb_test,PackDropMigCost,336,0.086158,Mesh2D
lb_test,PackDropMigCost,336,0.067388,Mesh2D
lb_test,PackDropMigCost,336,0.283403,Mesh2D
lb_test,PackDropMigCost,336,0.080735,Mesh2D
lb_test,PackDropMigCost,336,0.065369,Mesh2D
lb_test,PackDropMigCost,336,0.291116,Mesh2D
lb_test,PackDropMigCost,336,0.074212,Mesh2D
lb_test,PackDropMigCost,336,0.070076,Mesh2D
lb_test,PackDropMigCost,336,0.291184,Mesh2D
lb_test,PackDropMigCost,336,0.087411,Mesh2D
lb_test,PackDropMigCost,336,0.067692,Mesh2D
lb_test,Greedy,336,0.023144,Mesh2D
lb_test,Greedy,336,0.853191,Mesh2D
lb_test,Greedy,336,0.023055,Mesh2D
lb_test,Greedy,336,0.312836,Mesh2D
lb_test,Greedy,336,0.023058,Mesh2D
lb_test,Greedy,336,0.151055,Mesh2D
lb_test,Greedy,336,0.023806,Mesh2D
lb_test,Greedy,336,0.949897,Mesh2D
lb_test,Greedy,336,0.023126,Mesh2D
lb_test,Greedy,336,0.288167,Mesh2D
lb_test,Greedy,336,0.023207,Mesh2D
lb_test,Greedy,336,0.161092,Mesh2D
lb_test,Greedy,336,0.023121,Mesh2D
lb_test,Greedy,336,0.908091,Mesh2D
lb_test,Greedy,336,0.022798,Mesh2D
lb_test,Greedy,336,0.310533,Mesh2D
lb_test,Greedy,336,0.022927,Mesh2D
lb_test,Greedy,336,0.153818,Mesh2D
lb_test,Greedy,336,0.023056,Mesh2D
lb_test,Greedy,336,0.964457,Mesh2D
lb_test,Greedy,336,0.023108,Mesh2D
lb_test,Greedy,336,0.303754,Mesh2D
lb_test,Greedy,336,0.023308,Mesh2D
lb_test,Greedy,336,0.148020,Mesh2D
lb_test,Greedy,336,0.023411,Mesh2D
lb_test,Greedy,336,0.853875,Mesh2D
lb_test,Greedy,336,0.023276,Mesh2D
lb_test,Greedy,336,0.302878,Mesh2D
lb_test,Greedy,336,0.023175,Mesh2D
lb_test,Greedy,336,0.145568,Mesh2D
lb_test,Greedy,336,0.023052,Mesh2D
lb_test,Greedy,336,0.919916,Mesh2D
lb_test,Greedy,336,0.023115,Mesh2D
lb_test,Greedy,336,0.277433,Mesh2D
lb_test,Greedy,336,0.023023,Mesh2D
lb_test,Greedy,336,0.150492,Mesh2D
lb_test,Greedy,336,0.022900,Mesh2D
lb_test,Greedy,336,0.923356,Mesh2D
lb_test,Greedy,336,0.023009,Mesh2D
lb_test,Greedy,336,0.299298,Mesh2D
lb_test,Greedy,336,0.022791,Mesh2D
lb_test,Greedy,336,0.151416,Mesh2D
lb_test,Greedy,336,0.023093,Mesh2D
lb_test,Greedy,336,0.851465,Mesh2D
lb_test,Greedy,336,0.023046,Mesh2D
lb_test,Greedy,336,0.299017,Mesh2D
lb_test,Greedy,336,0.023056,Mesh2D
lb_test,Greedy,336,0.147530,Mesh2D
lb_test,Greedy,336,0.022904,Mesh2D
lb_test,Greedy,336,0.961115,Mesh2D
lb_test,Greedy,336,0.022964,Mesh2D
lb_test,Greedy,336,0.268279,Mesh2D
lb_test,Greedy,336,0.022979,Mesh2D
lb_test,Greedy,336,0.152560,Mesh2D
lb_test,Greedy,336,0.023105,Mesh2D
lb_test,Greedy,336,0.914370,Mesh2D
lb_test,Greedy,336,0.023209,Mesh2D
lb_test,Greedy,336,0.311478,Mesh2D
lb_test,Greedy,336,0.023281,Mesh2D
lb_test,Greedy,336,0.145954,Mesh2D
lb_test,Refine,336,0.060425,Mesh2D
lb_test,Refine,336,0.357042,Mesh2D
lb_test,Refine,336,0.007527,Mesh2D
lb_test,Refine,336,0.073857,Mesh2D
lb_test,Refine,336,0.006877,Mesh2D
lb_test,Refine,336,0.074794,Mesh2D
lb_test,Refine,336,0.026526,Mesh2D
lb_test,Refine,336,0.317412,Mesh2D
lb_test,Refine,336,0.007562,Mesh2D
lb_test,Refine,336,0.067025,Mesh2D
lb_test,Refine,336,0.006961,Mesh2D
lb_test,Refine,336,0.067987,Mesh2D
lb_test,Refine,336,0.026545,Mesh2D
lb_test,Refine,336,0.317933,Mesh2D
lb_test,Refine,336,0.007732,Mesh2D
lb_test,Refine,336,0.089666,Mesh2D
lb_test,Refine,336,0.007187,Mesh2D
lb_test,Refine,336,0.069067,Mesh2D
lb_test,Refine,336,0.026550,Mesh2D
lb_test,Refine,336,0.316583,Mesh2D
lb_test,Refine,336,0.007503,Mesh2D
lb_test,Refine,336,0.067180,Mesh2D
lb_test,Refine,336,0.006835,Mesh2D
lb_test,Refine,336,0.068158,Mesh2D
lb_test,Refine,336,0.026914,Mesh2D
lb_test,Refine,336,0.316672,Mesh2D
lb_test,Refine,336,0.007532,Mesh2D
lb_test,Refine,336,0.067321,Mesh2D
lb_test,Refine,336,0.006854,Mesh2D
lb_test,Refine,336,0.066995,Mesh2D
lb_test,Refine,336,0.026451,Mesh2D
lb_test,Refine,336,0.323011,Mesh2D
lb_test,Refine,336,0.007624,Mesh2D
lb_test,Refine,336,0.074430,Mesh2D
lb_test,Refine,336,0.006904,Mesh2D
lb_test,Refine,336,0.075263,Mesh2D
lb_test,Refine,336,0.026487,Mesh2D
lb_test,Refine,336,0.316333,Mesh2D
lb_test,Refine,336,0.007613,Mesh2D
lb_test,Refine,336,0.066984,Mesh2D
lb_test,Refine,336,0.006900,Mesh2D
lb_test,Refine,336,0.068180,Mesh2D
lb_test,Refine,336,0.026811,Mesh2D
lb_test,Refine,336,0.318234,Mesh2D
lb_test,Refine,336,0.007481,Mesh2D
lb_test,Refine,336,0.067434,Mesh2D
lb_test,Refine,336,0.006939,Mesh2D
lb_test,Refine,336,0.067739,Mesh2D
lb_test,Refine,336,0.026301,Mesh2D
lb_test,Refine,336,0.317658,Mesh2D
lb_test,Refine,336,0.007665,Mesh2D
lb_test,Refine,336,0.066343,Mesh2D
lb_test,Refine,336,0.007035,Mesh2D
lb_test,Refine,336,0.062124,Mesh2D
lb_test,Refine,336,0.026424,Mesh2D
lb_test,Refine,336,0.316689,Mesh2D
lb_test,Refine,336,0.007517,Mesh2D
lb_test,Refine,336,0.067375,Mesh2D
lb_test,Refine,336,0.007025,Mesh2D
lb_test,Refine,336,0.067998,Mesh2D
lb_test,Distributed,336,0.543953,Mesh2D
lb_test,Distributed,336,0.323769,Mesh2D
lb_test,Distributed,336,0.291012,Mesh2D
lb_test,Distributed,336,0.556554,Mesh2D
lb_test,Distributed,336,0.326959,Mesh2D
lb_test,Distributed,336,0.281586,Mesh2D
lb_test,Distributed,336,0.560697,Mesh2D
lb_test,Distributed,336,0.341566,Mesh2D
lb_test,Distributed,336,0.278657,Mesh2D
lb_test,Distributed,336,0.549653,Mesh2D
lb_test,Distributed,336,0.353157,Mesh2D
lb_test,Distributed,336,0.282968,Mesh2D
lb_test,Distributed,336,0.536834,Mesh2D
lb_test,Distributed,336,0.339340,Mesh2D
lb_test,Distributed,336,0.268703,Mesh2D
lb_test,Distributed,336,0.524681,Mesh2D
lb_test,Distributed,336,0.321866,Mesh2D
lb_test,Distributed,336,0.266230,Mesh2D
lb_test,Distributed,336,0.522737,Mesh2D
lb_test,Distributed,336,0.329329,Mesh2D
lb_test,Distributed,336,0.278895,Mesh2D
lb_test,Distributed,336,0.530712,Mesh2D
lb_test,Distributed,336,0.332964,Mesh2D
lb_test,Distributed,336,0.279334,Mesh2D
lb_test,Distributed,336,0.568883,Mesh2D
lb_test,Distributed,336,0.333328,Mesh2D
lb_test,Distributed,336,0.285839,Mesh2D
lb_test,Distributed,336,0.558832,Mesh2D
lb_test,Distributed,336,0.324463,Mesh2D
lb_test,Distributed,336,0.261174,Mesh2D
leanmd,Dummy,336,0.000492,30
leanmd,Dummy,336,3.963020,30
leanmd,Dummy,336,0.000442,30
leanmd,Dummy,336,5.321311,30
leanmd,Dummy,336,0.000431,30
leanmd,Dummy,336,5.309509,30
leanmd,Dummy,336,0.000443,30
leanmd,Dummy,336,5.252019,30
leanmd,Dummy,336,0.000484,30
leanmd,Dummy,336,3.978023,30
leanmd,Dummy,336,0.000447,30
leanmd,Dummy,336,5.282464,30
leanmd,Dummy,336,0.000414,30
leanmd,Dummy,336,5.308582,30
leanmd,Dummy,336,0.000441,30
leanmd,Dummy,336,5.255071,30
leanmd,Dummy,336,0.000472,30
leanmd,Dummy,336,3.962626,30
leanmd,Dummy,336,0.000418,30
leanmd,Dummy,336,5.298081,30
leanmd,Dummy,336,0.000432,30
leanmd,Dummy,336,5.286716,30
leanmd,Dummy,336,0.000440,30
leanmd,Dummy,336,5.286045,30
leanmd,Dummy,336,0.000465,30
leanmd,Dummy,336,3.975064,30
leanmd,Dummy,336,0.000426,30
leanmd,Dummy,336,5.260445,30
leanmd,Dummy,336,0.000421,30
leanmd,Dummy,336,5.279605,30
leanmd,Dummy,336,0.000435,30
leanmd,Dummy,336,5.257290,30
leanmd,Dummy,336,0.000478,30
leanmd,Dummy,336,3.955551,30
leanmd,Dummy,336,0.000433,30
leanmd,Dummy,336,5.313562,30
leanmd,Dummy,336,0.000418,30
leanmd,Dummy,336,5.259713,30
leanmd,Dummy,336,0.000430,30
leanmd,Dummy,336,5.256589,30
leanmd,Dummy,336,0.000477,30
leanmd,Dummy,336,3.972831,30
leanmd,Dummy,336,0.000431,30
leanmd,Dummy,336,5.303935,30
leanmd,Dummy,336,0.000430,30
leanmd,Dummy,336,5.297252,30
leanmd,Dummy,336,0.000445,30
leanmd,Dummy,336,5.294316,30
leanmd,Dummy,336,0.000477,30
leanmd,Dummy,336,3.985244,30
leanmd,Dummy,336,0.000430,30
leanmd,Dummy,336,5.296200,30
leanmd,Dummy,336,0.000422,30
leanmd,Dummy,336,5.279857,30
leanmd,Dummy,336,0.000443,30
leanmd,Dummy,336,5.289796,30
leanmd,Dummy,336,0.000478,30
leanmd,Dummy,336,3.966489,30
leanmd,Dummy,336,0.000401,30
leanmd,Dummy,336,5.287348,30
leanmd,Dummy,336,0.000416,30
leanmd,Dummy,336,5.282694,30
leanmd,Dummy,336,0.000440,30
leanmd,Dummy,336,5.260823,30
leanmd,Dummy,336,0.000481,30
leanmd,Dummy,336,3.964125,30
leanmd,Dummy,336,0.000420,30
leanmd,Dummy,336,5.312968,30
leanmd,Dummy,336,0.000422,30
leanmd,Dummy,336,5.278462,30
leanmd,Dummy,336,0.000442,30
leanmd,Dummy,336,5.258352,30
leanmd,Dummy,336,0.000472,30
leanmd,Dummy,336,3.996737,30
leanmd,Dummy,336,0.000431,30
leanmd,Dummy,336,5.283448,30
leanmd,Dummy,336,0.000431,30
leanmd,Dummy,336,5.314193,30
leanmd,Dummy,336,0.000430,30
leanmd,Dummy,336,5.286590,30
leanmd,PackDrop,336,0.089278,30
leanmd,PackDrop,336,0.006285,30
leanmd,PackDrop,336,0.015517,30
leanmd,PackDrop,336,0.004452,30
leanmd,PackDrop,336,0.053288,30
leanmd,PackDrop,336,0.006029,30
leanmd,PackDrop,336,0.006379,30
leanmd,PackDrop,336,0.004472,30
leanmd,PackDrop,336,0.056014,30
leanmd,PackDrop,336,0.006601,30
leanmd,PackDrop,336,0.006251,30
leanmd,PackDrop,336,0.004491,30
leanmd,PackDrop,336,0.054908,30
leanmd,PackDrop,336,0.005981,30
leanmd,PackDrop,336,0.006298,30
leanmd,PackDrop,336,0.013811,30
leanmd,PackDrop,336,0.013233,30
leanmd,PackDrop,336,0.006719,30
leanmd,PackDrop,336,0.015175,30
leanmd,PackDrop,336,0.004425,30
leanmd,PackDrop,336,0.053016,30
leanmd,PackDrop,336,0.005309,30
leanmd,PackDrop,336,0.004797,30
leanmd,PackDrop,336,0.004784,30
leanmd,PackDrop,336,0.065902,30
leanmd,PackDrop,336,0.006638,30
leanmd,PackDrop,336,0.005846,30
leanmd,PackDrop,336,0.004551,30
leanmd,PackDrop,336,0.013166,30
leanmd,PackDrop,336,0.005998,30
leanmd,PackDrop,336,0.006412,30
leanmd,PackDrop,336,0.004633,30
leanmd,PackDrop,336,0.059503,30
leanmd,PackDrop,336,0.006380,30
leanmd,PackDrop,336,0.006064,30
leanmd,PackDrop,336,0.004023,30
leanmd,PackDrop,336,0.063859,30
leanmd,PackDrop,336,0.006562,30
leanmd,PackDrop,336,0.006304,30
leanmd,PackDrop,336,0.004400,30
leanmd,PackDropMigCost,336,0.024034,30
leanmd,PackDropMigCost,336,0.006041,30
leanmd,PackDropMigCost,336,0.006044,30
leanmd,PackDropMigCost,336,0.013415,30
leanmd,PackDropMigCost,336,0.053773,30
leanmd,PackDropMigCost,336,0.005955,30
leanmd,PackDropMigCost,336,0.006033,30
leanmd,PackDropMigCost,336,0.004296,30
leanmd,PackDropMigCost,336,0.010132,30
leanmd,PackDropMigCost,336,0.005035,30
leanmd,PackDropMigCost,336,0.013902,30
leanmd,PackDropMigCost,336,0.013543,30
leanmd,PackDropMigCost,336,0.056832,30
leanmd,PackDropMigCost,336,0.015731,30
leanmd,PackDropMigCost,336,0.015556,30
leanmd,PackDropMigCost,336,0.013072,30
leanmd,PackDropMigCost,336,0.062935,30
leanmd,PackDropMigCost,336,0.007244,30
leanmd,PackDropMigCost,336,0.006698,30
leanmd,PackDropMigCost,336,0.004462,30
leanmd,PackDropMigCost,336,0.057543,30
leanmd,PackDropMigCost,336,0.005641,30
leanmd,PackDropMigCost,336,0.006263,30
leanmd,PackDropMigCost,336,0.005205,30
leanmd,PackDropMigCost,336,0.058002,30
leanmd,PackDropMigCost,336,0.006358,30
leanmd,PackDropMigCost,336,0.015754,30
leanmd,PackDropMigCost,336,0.004446,30
leanmd,PackDropMigCost,336,0.010165,30
leanmd,PackDropMigCost,336,0.003928,30
leanmd,PackDropMigCost,336,0.004359,30
leanmd,PackDropMigCost,336,0.004586,30
leanmd,PackDropMigCost,336,0.059488,30
leanmd,PackDropMigCost,336,0.005674,30
leanmd,PackDropMigCost,336,0.006066,30
leanmd,PackDropMigCost,336,0.004288,30
leanmd,PackDropMigCost,336,0.054428,30
leanmd,PackDropMigCost,336,0.006166,30
leanmd,PackDropMigCost,336,0.006660,30
leanmd,PackDropMigCost,336,0.013770,30
leanmd,Greedy,336,0.133799,30
leanmd,Greedy,336,4.501478,30
leanmd,Greedy,336,0.132940,30
leanmd,Greedy,336,6.151954,30
leanmd,Greedy,336,0.135212,30
leanmd,Greedy,336,6.046350,30
leanmd,Greedy,336,0.135880,30
leanmd,Greedy,336,6.086705,30
leanmd,Greedy,336,0.126553,30
leanmd,Greedy,336,4.388078,30
leanmd,Greedy,336,0.133911,30
leanmd,Greedy,336,6.067294,30
leanmd,Greedy,336,0.134856,30
leanmd,Greedy,336,6.058007,30
leanmd,Greedy,336,0.136518,30
leanmd,Greedy,336,6.107972,30
leanmd,Greedy,336,0.126443,30
leanmd,Greedy,336,4.413838,30
leanmd,Greedy,336,0.133692,30
leanmd,Greedy,336,6.089998,30
leanmd,Greedy,336,0.134499,30
leanmd,Greedy,336,6.056567,30
leanmd,Greedy,336,0.135947,30
leanmd,Greedy,336,6.070077,30
leanmd,Greedy,336,0.126495,30
leanmd,Greedy,336,4.430770,30
leanmd,Greedy,336,0.133455,30
leanmd,Greedy,336,6.164380,30
leanmd,Greedy,336,0.135567,30
leanmd,Greedy,336,6.020517,30
leanmd,Greedy,336,0.136001,30
leanmd,Greedy,336,6.088222,30
leanmd,Greedy,336,0.125514,30
leanmd,Greedy,336,4.484415,30
leanmd,Greedy,336,0.132685,30
leanmd,Greedy,336,6.062142,30
leanmd,Greedy,336,0.135287,30
leanmd,Greedy,336,6.081372,30
leanmd,Greedy,336,0.135497,30
leanmd,Greedy,336,6.084343,30
leanmd,Greedy,336,0.126712,30
leanmd,Greedy,336,4.429781,30
leanmd,Greedy,336,0.132835,30
leanmd,Greedy,336,6.085044,30
leanmd,Greedy,336,0.135261,30
leanmd,Greedy,336,6.073472,30
leanmd,Greedy,336,0.136829,30
leanmd,Greedy,336,6.099809,30
leanmd,Greedy,336,0.126063,30
leanmd,Greedy,336,4.389840,30
leanmd,Greedy,336,0.133579,30
leanmd,Greedy,336,6.171341,30
leanmd,Greedy,336,0.135135,30
leanmd,Greedy,336,6.031209,30
leanmd,Greedy,336,0.137172,30
leanmd,Greedy,336,6.098175,30
leanmd,Greedy,336,0.127329,30
leanmd,Greedy,336,4.465659,30
leanmd,Greedy,336,0.133465,30
leanmd,Greedy,336,6.094573,30
leanmd,Greedy,336,0.135249,30
leanmd,Greedy,336,6.052885,30
leanmd,Greedy,336,0.136835,30
leanmd,Greedy,336,6.120582,30
leanmd,Greedy,336,0.125533,30
leanmd,Greedy,336,4.384741,30
leanmd,Greedy,336,0.134000,30
leanmd,Greedy,336,6.079133,30
leanmd,Greedy,336,0.134085,30
leanmd,Greedy,336,6.017413,30
leanmd,Greedy,336,0.135615,30
leanmd,Greedy,336,6.084667,30
leanmd,Greedy,336,0.125788,30
leanmd,Greedy,336,4.381841,30
leanmd,Greedy,336,0.133010,30
leanmd,Greedy,336,6.117253,30
leanmd,Greedy,336,0.134423,30
leanmd,Greedy,336,6.030310,30
leanmd,Greedy,336,0.135678,30
leanmd,Greedy,336,6.083392,30
leanmd,Refine,336,11.308166,30
leanmd,Refine,336,15.314404,30
leanmd,Refine,336,1.642209,30
leanmd,Refine,336,6.996629,30
leanmd,Refine,336,0.833480,30
leanmd,Refine,336,6.331240,30
leanmd,Refine,336,0.623136,30
leanmd,Refine,336,6.068973,30
leanmd,Refine,336,2.458548,30
leanmd,Refine,336,6.446518,30
leanmd,Refine,336,3.190530,30
leanmd,Refine,336,8.466938,30
leanmd,Refine,336,2.457575,30
leanmd,Refine,336,7.711210,30
leanmd,Refine,336,1.978216,30
leanmd,Refine,336,7.231742,30
leanmd,Refine,336,11.248492,30
leanmd,Refine,336,15.277091,30
leanmd,Refine,336,1.023519,30
leanmd,Refine,336,6.370245,30
leanmd,Refine,336,0.688912,30
leanmd,Refine,336,6.016467,30
leanmd,Refine,336,0.682869,30
leanmd,Refine,336,5.987910,30
leanmd,Refine,336,8.990852,30
leanmd,Refine,336,13.031019,30
leanmd,Refine,336,1.197571,30
leanmd,Refine,336,6.511611,30
leanmd,Refine,336,0.729696,30
leanmd,Refine,336,6.036253,30
leanmd,Refine,336,0.623922,30
leanmd,Refine,336,5.884280,30
leanmd,Refine,336,11.022915,30
leanmd,Refine,336,15.031700,30
leanmd,Refine,336,1.730944,30
leanmd,Refine,336,7.018697,30
leanmd,Refine,336,0.714727,30
leanmd,Refine,336,6.102325,30
leanmd,Refine,336,0.805351,30
leanmd,Refine,336,6.328977,30
leanmd,Refine,336,8.893146,30
leanmd,Refine,336,12.885986,30
leanmd,Refine,336,1.286658,30
leanmd,Refine,336,6.580444,30
leanmd,Refine,336,0.687095,30
leanmd,Refine,336,6.088862,30
leanmd,Refine,336,0.689028,30
leanmd,Refine,336,5.982650,30
leanmd,Refine,336,10.637204,30
leanmd,Refine,336,14.655718,30
leanmd,Refine,336,1.579833,30
leanmd,Refine,336,6.871306,30
leanmd,Refine,336,0.705119,30
leanmd,Refine,336,6.038895,30
leanmd,Refine,336,0.690143,30
leanmd,Refine,336,6.022203,30
leanmd,Refine,336,10.064047,30
leanmd,Refine,336,14.060723,30
leanmd,Refine,336,1.215626,30
leanmd,Refine,336,6.483098,30
leanmd,Refine,336,0.590910,30
leanmd,Refine,336,5.923076,30
leanmd,Refine,336,0.683783,30
leanmd,Refine,336,5.992306,30
leanmd,Refine,336,8.863576,30
leanmd,Refine,336,12.891863,30
leanmd,Refine,336,1.579826,30
leanmd,Refine,336,6.923193,30
leanmd,Refine,336,0.606305,30
leanmd,Refine,336,5.999260,30
leanmd,Refine,336,0.612904,30
leanmd,Refine,336,5.968669,30
leanmd,Refine,336,11.426460,30
leanmd,Refine,336,15.430209,30
leanmd,Refine,336,1.219537,30
leanmd,Refine,336,6.535565,30
leanmd,Refine,336,0.774101,30
leanmd,Refine,336,6.143038,30
leanmd,Refine,336,0.753235,30
leanmd,Refine,336,6.060756,30
leanmd,Distributed,336,0.052523,30
leanmd,Distributed,336,0.013672,30
leanmd,Distributed,336,0.005661,30
leanmd,Distributed,336,0.005297,30
leanmd,Distributed,336,0.007994,30
leanmd,Distributed,336,0.013893,30
leanmd,Distributed,336,0.005286,30
leanmd,Distributed,336,0.005310,30
leanmd,Distributed,336,0.007764,30
leanmd,Distributed,336,0.015088,30
leanmd,Distributed,336,0.005399,30
leanmd,Distributed,336,0.005825,30
leanmd,Distributed,336,0.006979,30
leanmd,Distributed,336,0.013958,30
leanmd,Distributed,336,0.005380,30
leanmd,Distributed,336,0.005251,30
leanmd,Distributed,336,0.007590,30
leanmd,Distributed,336,0.013657,30
leanmd,Distributed,336,0.005588,30
leanmd,Distributed,336,0.005058,30
leanmd,Distributed,336,0.007321,30
leanmd,Distributed,336,0.013858,30
leanmd,Distributed,336,0.005380,30
leanmd,Distributed,336,0.005054,30
leanmd,Distributed,336,0.007129,30
leanmd,Distributed,336,0.013695,30
leanmd,Distributed,336,0.005424,30
leanmd,Distributed,336,0.005173,30
leanmd,Distributed,336,0.007011,30
leanmd,Distributed,336,0.013627,30
leanmd,Distributed,336,0.005422,30
leanmd,Distributed,336,0.005735,30
leanmd,Distributed,336,0.007242,30
leanmd,Distributed,336,0.014499,30
leanmd,Distributed,336,0.005453,30
leanmd,Distributed,336,0.005222,30
leanmd,Distributed,336,0.007245,30
leanmd,Distributed,336,0.014712,30
leanmd,Distributed,336,0.005728,30
leanmd,Distributed,336,0.005186,30
lb_test,Dummy,384,0.000179,Mesh2D
lb_test,Dummy,384,0.341724,Mesh2D
lb_test,Dummy,384,0.000134,Mesh2D
lb_test,Dummy,384,0.070985,Mesh2D
lb_test,Dummy,384,0.000138,Mesh2D
lb_test,Dummy,384,0.072735,Mesh2D
lb_test,Dummy,384,0.000177,Mesh2D
lb_test,Dummy,384,0.339468,Mesh2D
lb_test,Dummy,384,0.000149,Mesh2D
lb_test,Dummy,384,0.070597,Mesh2D
lb_test,Dummy,384,0.000140,Mesh2D
lb_test,Dummy,384,0.072194,Mesh2D
lb_test,Dummy,384,0.000176,Mesh2D
lb_test,Dummy,384,0.335815,Mesh2D
lb_test,Dummy,384,0.000140,Mesh2D
lb_test,Dummy,384,0.063213,Mesh2D
lb_test,Dummy,384,0.000136,Mesh2D
lb_test,Dummy,384,0.065630,Mesh2D
lb_test,Dummy,384,0.000177,Mesh2D
lb_test,Dummy,384,0.334227,Mesh2D
lb_test,Dummy,384,0.000217,Mesh2D
lb_test,Dummy,384,0.063446,Mesh2D
lb_test,Dummy,384,0.000213,Mesh2D
lb_test,Dummy,384,0.065240,Mesh2D
lb_test,Dummy,384,0.000180,Mesh2D
lb_test,Dummy,384,0.331943,Mesh2D
lb_test,Dummy,384,0.000140,Mesh2D
lb_test,Dummy,384,0.063788,Mesh2D
lb_test,Dummy,384,0.000145,Mesh2D
lb_test,Dummy,384,0.065270,Mesh2D
lb_test,Dummy,384,0.000184,Mesh2D
lb_test,Dummy,384,0.331324,Mesh2D
lb_test,Dummy,384,0.000141,Mesh2D
lb_test,Dummy,384,0.063302,Mesh2D
lb_test,Dummy,384,0.000145,Mesh2D
lb_test,Dummy,384,0.065675,Mesh2D
lb_test,Dummy,384,0.000181,Mesh2D
lb_test,Dummy,384,0.341142,Mesh2D
lb_test,Dummy,384,0.000144,Mesh2D
lb_test,Dummy,384,0.070042,Mesh2D
lb_test,Dummy,384,0.000139,Mesh2D
lb_test,Dummy,384,0.072267,Mesh2D
lb_test,Dummy,384,0.000177,Mesh2D
lb_test,Dummy,384,0.334235,Mesh2D
lb_test,Dummy,384,0.000149,Mesh2D
lb_test,Dummy,384,0.063710,Mesh2D
lb_test,Dummy,384,0.000145,Mesh2D
lb_test,Dummy,384,0.065486,Mesh2D
lb_test,Dummy,384,0.000177,Mesh2D
lb_test,Dummy,384,0.332976,Mesh2D
lb_test,Dummy,384,0.000143,Mesh2D
lb_test,Dummy,384,0.063570,Mesh2D
lb_test,Dummy,384,0.000141,Mesh2D
lb_test,Dummy,384,0.065628,Mesh2D
lb_test,Dummy,384,0.000180,Mesh2D
lb_test,Dummy,384,0.332369,Mesh2D
lb_test,Dummy,384,0.000221,Mesh2D
lb_test,Dummy,384,0.063835,Mesh2D
lb_test,Dummy,384,0.000223,Mesh2D
lb_test,Dummy,384,0.065192,Mesh2D
lb_test,PackDrop,384,0.285598,Mesh2D
lb_test,PackDrop,384,0.093781,Mesh2D
lb_test,PackDrop,384,0.087268,Mesh2D
lb_test,PackDrop,384,0.284408,Mesh2D
lb_test,PackDrop,384,0.079302,Mesh2D
lb_test,PackDrop,384,0.106378,Mesh2D
lb_test,PackDrop,384,0.282251,Mesh2D
lb_test,PackDrop,384,0.081970,Mesh2D
lb_test,PackDrop,384,0.090675,Mesh2D
lb_test,PackDrop,384,0.283670,Mesh2D
lb_test,PackDrop,384,0.088066,Mesh2D
lb_test,PackDrop,384,0.085064,Mesh2D
lb_test,PackDrop,384,0.280428,Mesh2D
lb_test,PackDrop,384,0.082194,Mesh2D
lb_test,PackDrop,384,0.103326,Mesh2D
lb_test,PackDrop,384,0.282560,Mesh2D
lb_test,PackDrop,384,0.078404,Mesh2D
lb_test,PackDrop,384,0.108590,Mesh2D
lb_test,PackDrop,384,0.283691,Mesh2D
lb_test,PackDrop,384,0.084343,Mesh2D
lb_test,PackDrop,384,0.086973,Mesh2D
lb_test,PackDrop,384,0.286154,Mesh2D
lb_test,PackDrop,384,0.079127,Mesh2D
lb_test,PackDrop,384,0.108191,Mesh2D
lb_test,PackDrop,384,0.284025,Mesh2D
lb_test,PackDrop,384,0.079722,Mesh2D
lb_test,PackDrop,384,0.100819,Mesh2D
lb_test,PackDrop,384,0.282042,Mesh2D
lb_test,PackDrop,384,0.082898,Mesh2D
lb_test,PackDrop,384,0.108448,Mesh2D
lb_test,PackDropMigCost,384,0.282205,Mesh2D
lb_test,PackDropMigCost,384,0.091006,Mesh2D
lb_test,PackDropMigCost,384,0.087440,Mesh2D
lb_test,PackDropMigCost,384,0.281643,Mesh2D
lb_test,PackDropMigCost,384,0.080955,Mesh2D
lb_test,PackDropMigCost,384,0.100687,Mesh2D
lb_test,PackDropMigCost,384,0.282288,Mesh2D
lb_test,PackDropMigCost,384,0.076396,Mesh2D
lb_test,PackDropMigCost,384,0.105319,Mesh2D
lb_test,PackDropMigCost,384,0.280519,Mesh2D
lb_test,PackDropMigCost,384,0.090764,Mesh2D
lb_test,PackDropMigCost,384,0.089206,Mesh2D
lb_test,PackDropMigCost,384,0.280485,Mesh2D
lb_test,PackDropMigCost,384,0.090643,Mesh2D
lb_test,PackDropMigCost,384,0.088977,Mesh2D
lb_test,PackDropMigCost,384,0.280266,Mesh2D
lb_test,PackDropMigCost,384,0.087627,Mesh2D
lb_test,PackDropMigCost,384,0.083375,Mesh2D
lb_test,PackDropMigCost,384,0.280815,Mesh2D
lb_test,PackDropMigCost,384,0.080339,Mesh2D
lb_test,PackDropMigCost,384,0.099222,Mesh2D
lb_test,PackDropMigCost,384,0.281219,Mesh2D
lb_test,PackDropMigCost,384,0.089804,Mesh2D
lb_test,PackDropMigCost,384,0.102714,Mesh2D
